speaker_id	audio	sentence	gender	gender_domain	duration
7	221025-235408_nya_b6c_elicit_29	khamu la anthu likuwona anthu awiri ovala zoyera akugawana kamphindi mokondwera ndi madengu a mavwende maluwa oyera mabotolo a champagne ndi zokongoletsera kutsogolo 	F	0	20.1
8	221010-174337_nya_97d_elicit_17	agalu awiri akuda ndi agalu awiri oyera amalumikizana m munda wachisanu 	F	0	11.43
2	221030-163139_nya_394_elicit_24	bambo wina yemwe akumwetulira wa ku asia wakhala mu kanyumba kake kosaoneka bwino pang ono pa kompyuta yotsegula mazenera angapo manja onse awiri ali m malo oyenera kuimba kiyibodi 	M	1	19.67
2	221021-231334_nya_394_elicit_49	anangumi atatu akudumphira m mwamba nthawi imodzi pamaso pa khamu lalikulu kwambiri 	M	1	8.92
2	221029-170522_nya_394_elicit_2	mayi akuimba ndi kuimba gitala pamene achinyamata akulira chapansipansi 	M	1	5.83
2	221101-145402_nya_394_elicit_10	gulu la anthu limaonera konsati ya mumsewu ikuchitika pabwalo lokhala ndi zotsatsa zazikulu za zune 	M	1	9.44
2	221028-131629_nya_394_elicit_40	agalu awiri okhala ndi miyendo yakumbuyo ndi agalu awiri okhala pansi akuyang ana chinachake m mwamba 	M	1	8.12
2	221101-111209_nya_394_elicit_34	mwana atavala chidutswa chimodzi chovala cha pinki ndi choyera chagona pabedi lamasamba akugwa 	M	1	8.62
3	221114-083438_nya_626_elicit_2	munthu wovala chisoti ndi google akukwera njinga yamoto m dothi 	F	0	6.42
2	221030-152551_nya_394_elicit_39	mnyamata atanyamula dzanja lake pachibwano atajambula m mikono yonse komanso chibangili chagolide ataima kuseri kwa kauntala yazakudya 	M	1	15.45
2	221101-125835_nya_394_elicit_7	pamene anthu akukonza malo kumbuyo kwake mwamuna wina wavala magolovesi ataima pafupi ndi thabwa 	M	1	7.55
2	221030-015318_nya_394_elicit_28	munthu waimirira pa chipale chofewa chokhala ndi mitengo ndi mapiri momuzungulira 	M	1	8.17
2	221030-150324_nya_394_elicit_11	kamnyamata kakang ono ka jekete ya buluu akuyenda pa benchi pamene amayi ake atavala jekete yobiriwira ndi thumba lakuda atamugwira dzanja 	M	1	12.89
2	221023-130745_nya_394_elicit_42	amuna atatu akupanga chochitika mwa kuyeza magetsi a banja lomwe likukhala pampando wochepa 	M	1	8.85
2	221101-175728_nya_394_elicit_37	mbalame yaima muudzu ikudya zimene yapeza 	M	1	4.33
2	221111-180028_nya_394_elicit_20	galuwamkulu ofiira atawa kasulo kotilira mauzu 	M	1	6.1
2	221028-131629_nya_394_elicit_22	mwamuna ndi mkazi akudutsa galimoto yomwe ili ndi chizindikiro chokongola kutsogolo 	M	1	7.1
2	221026-135935_nya_394_elicit_3	mnyamata wa kusukulu ya pulayimale wameta tsitsi m mbale akusewera makadi a pokemon atavala zovala zovala za penguin footie 	M	1	13.11
4	221111-234816_nya_626_elicit_7	galu wa bulauni akudumpha panjira yotchinga m chipinda 	F	0	5.72
2	221028-164751_nya_394_elicit_25	mayi wina wakhala pampando m mphepete mwa nyanja kumbuyo kwa nyanja 	M	1	5.38
2	221026-115610_nya_394_elicit_27	anzake awiri aamuna akhala patebulo mu lesitilanti akukambirana msasa wa mowa womwe amatsatsa ndi chikwangwani chaching ono 	M	1	13.2
2	221030-103809_nya_394_elicit_36	gulu la ophunzira aku koleji akusangalala limodzi ndi anzawo komanso kapu yabwino ya khofi kunyumba yakunyumba ya khofi 	M	1	12.16
2	221030-125341_nya_394_elicit_44	munthu mmodzi akuona anthu awiri atakhala pabenchi ya njerwa akuyang ana zinthu zimene zatengedwa m chidebe chachikasu 	M	1	11.77
7	221026-004257_nya_b6c_elicit_40	anthu adasonkhana mozungulira chibaluni cha mpweya wotentha uku akuwotcha 	F	0	10.8
2	221101-121530_nya_394_elicit_14	mayi wina wa ku spain akugwira ntchito yokonza masamba obiriwira osiyanasiyana pamsika 	M	1	7.53
8	221010-174337_nya_97d_elicit_8	galu wabulauni ndi woyera lilime lake likutuluka akudumpha pa udzu 	F	0	9.87
2	221021-234718_nya_394_elicit_33	phwando losangalatsa limene anthu ambiri amaonera ena akuvina 	M	1	6.44
2	221113-094807_nya_394_elicit_10	mayi wachikulire wanyamula khanda lalikulu ndi nthiwatiwa kuti limuteteze kuti asadzikandale 	M	1	10.82
2	221028-181315_nya_394_elicit_12	bamboyo amanyamula chikwama chachikulu pamene akuyenda m dera lokutidwa ndi chipale chofewa 	M	1	8.71
2	221101-174201_nya_394_elicit_30	asilikali ovala kutopa komanso kuteteza makutu atagona pamimba akuwombera mfuti 	M	1	9.14
3	221114-054111_nya_626_elicit_34	anyamata awiri mmodzi wovala t shirt yakuda ndipo winayo atavala t sheti yotuwa akusewera mpira m nyanja 	F	0	11.16
2	221112-183906_nya_394_elicit_0	munthu ayetsetsa kuti asajambulidwe pa kikaka juzi yake ku mutu kuti abisala 	M	1	10.89
2	221026-111146_nya_394_elicit_43	mnyamata akuyenda mozungulira tsinde la nyumba yake yomwe idamangidwa ndi miyala m mapazi ake opanda kanthu 	M	1	11.59
2	221111-181340_nya_394_elicit_17	mzimai was tsitsi laciyera wabvala malaya abuluu akusazika kutsidwa la mseu 	M	1	8.3
3	221114-063718_nya_626_elicit_37	munthu amavina pa thanthwe lalitali pafupi ndi nsonga za malo okhala ndi mitengo 	F	0	9.1
2	221101-174201_nya_394_elicit_26	okwera pamahatchi angapo akudutsana atanyamula mbendera 	M	1	5.94
2	221101-183550_nya_394_elicit_15	bambo wina wachikulire yemwe wavala suti yamizeremizere yabulauni wanyamula cholembera ndikulemba papepala loyera 	M	1	9.16
2	221030-114647_nya_394_elicit_49	mayi wothamanga amathamanga kwambiri poyambira panjanji 	M	1	10.16
2	221030-015318_nya_394_elicit_11	galu wabulauni ndi woyera akudumpha pamtengo wofiira wachikasu ndi woyera 	M	1	6.12
7	221026-000800_nya_b6c_elicit_7	galu wina waku germany shepherd akuthamanga m chipale chofewa chomwe chaphimba udzu 	F	0	8.42
2	221030-101143_nya_394_elicit_4	mwamuna wovala t shirt yakuda ndi jeans akukonzekera kuponya mivi pazochitika zakunja pamene amuna ena akuyang ana kumbuyo 	M	1	12.84
4	221112-004306_nya_626_elicit_15	anthu awiri ovala zipewa zofiira za njinga yamoto akukwera limodzi panjinga yamoto yofiyira m mphepete mwa msewu kudutsa zikwangwani zonena za chikomyunizimu 	F	0	17.61
2	221021-231334_nya_394_elicit_4	galu waima ndi miyendo yakumbuyo ali ndi mutu ndi zakutsogolo pa kauntala yakhitchini 	M	1	9.66
2	221029-170522_nya_394_elicit_9	munthu waima padoko pafupi ndi maboti angapo pamene amuna ena awiri ali m ngalawa imodzi 	M	1	8.89
2	221101-174201_nya_394_elicit_27	mayi wina wachikulire atavala malaya achikasu amvula atakhala pafupi ndi nyumba ina yoyera atanyamula chikwangwani pagalimoto yomwe ikudutsa 	M	1	14.7
2	221030-130510_nya_394_elicit_42	mayi wina wovala bulawuzi yoyera wanyamula mwana atavala malaya oyera panja 	M	1	7.12
8	221010-174337_nya_97d_elicit_39	galu wamkulu wabulauni ndi woyera akunyamula ndodo kudera loyera ndi lachisanu 	F	0	11.59
2	221030-155230_nya_394_elicit_26	mwamuna wovala malaya abuluu ndi mikwingwirima yoyera akukhala m mphepete mwa msewu ndi chala chachikulu pakamwa pa wilibala yodzaza ndi zipatso ndi ndiwo zamasamba 	M	1	17.63
3	221114-081628_nya_626_elicit_21	gulu la alendo odzaona malo linasonkhanitsidwa kutsogolo kwa chimbudzi m bwalo la mzinda wotanganidwa 	F	0	14.61
3	221114-083438_nya_626_elicit_11	mayi wina atanyamula chikwama cha lalanje akuyenda mumsewu ndi galu wake woyera 	F	0	7.19
3	221114-062550_nya_626_elicit_31	oyenda panjinga awiri akukwera mumsewu pafupi ndi malo obiriwira obiriwira m modzi ndi wosawoneka bwino 	F	0	13.52
2	221101-144049_nya_394_elicit_20	mtsikana wina wokhala ndi magalasi akukhala kumapeto kwa mipando ndipo amalankhula pa cholankhulira 	M	1	8.03
2	221029-163752_nya_394_elicit_24	bambo wina wanyamula milu ya maluwa pamene galu wakhala m basiketi kumbuyo kwa njinga 	M	1	8.96
2	221030-130510_nya_394_elicit_0	dj yemwe ali ndi dzanja limodzi pamakutu ake ndi dzanja limodzi patebulo lake 	M	1	6.31
2	221101-145402_nya_394_elicit_35	magalimoto ang onoang ono angapo akuthamanga mozungulira njanji mumvula 	M	1	7.08
2	221021-224449_nya_394_elicit_30	azimayi awiri akupalasa mpira ndi ndodo pamasewera 	M	1	5.76
3	221114-065237_nya_626_elicit_29	mnyamata yemwe ali pamutu wofiyira akutsatira msungwana wovala zovala zowoneka bwino pamasitepe owuluka 	F	0	13.32
3	221114-051842_nya_626_elicit_5	mayi wankhondo akuwonetsa momwe angayezetse kuthamanga kwa magazi kwa munthu 	F	0	15.63
2	221101-112237_nya_394_elicit_2	mayi watsitsi la blond atakhala m chipinda kapena m khonde ndi katundu wake 	M	1	5.79
2	221101-131437_nya_394_elicit_44	anthu awiri mu sitima yapansi panthaka yolekanitsidwa ndi mpando 	M	1	5.74
2	221112-183906_nya_394_elicit_33	azimai awiri aphika kenaka alakuzana azibambo awiri alipo pafupi apenyana ndi kicheni ndi alakuzana 	M	1	9.94
2	221029-160417_nya_394_elicit_33	galu woyera akudumphira mumlengalenga kuti agwire mpira mkamwa mwake 	M	1	6.31
2	221101-144049_nya_394_elicit_27	mwamuna amadikirira bizinesi kuseri kwa malo ogulitsira alendo ku london 	M	1	6.94
2	221113-093450_nya_394_elicit_39	mkwatibwi atakhala pa sofa ndi phwando la mkwatibwi ndi banja lake momuzungulira 	M	1	6.96
2	221030-133842_nya_394_elicit_17	gulu lalikulu la ana okhala ndi zikwama ndi akazi anayi akuluakulu aima panjira ndipo ena atayima pafupi ndi chikwangwani cholembera 	M	1	13.04
2	221030-144005_nya_394_elicit_7	mnyamata ndi mtsikana atavala ma apuloni obiriwira ndi zipewa zakuda akuyang ana khitchini yonyansa 	M	1	10.6
2	221028-135800_nya_394_elicit_7	bambo wina wa ku india yemwe wakhala panja pa chitseko chake atagona ndi nsapato imodzi ndipo m modzi mwa anthu awiri atakhala kumapeto kwa nyumbayo ndipo mwana wina wayimirira 	M	1	15.54
3	221114-063718_nya_626_elicit_49	mayi wina wanyamula mtolo waukulu wa mickey mouse minnie mouse ndi mabuloni a buzz lightyear pamene mwamuna wovala chipewa cha udzu akuyang ana 	F	0	19.6
2	221113-093450_nya_394_elicit_44	mkwatibwi yemwe wavala diresi yofiira akuyika nsapato ya mkwatibwi kumapazi ake 	M	1	6.65
2	221030-130510_nya_394_elicit_3	munthu wachinyengo waku vietnamese akuyendetsa thirakitala kudzera mu uve pomwe mkazi amakwera kumbuyo 	M	1	12.05
2	221026-093143_nya_394_elicit_41	galu wakuda ndi woyera amachoka pansi mapazi onse ali mumlengalenga kumunda wachikasu 	M	1	8.73
2	221028-144622_nya_394_elicit_4	bambo wa blond wandevu wagwira dzanja la mkazi wa tsitsi lapinki pakati pa anthu omwe anali pa konsati 	M	1	8.23
2	221113-075005_nya_394_elicit_19	mkazi akuyang ana kutali ndi ana aang ono awiri akusewera m kasupe 	M	1	5.94
2	221030-132751_nya_394_elicit_44	mayi wina wovala malaya ofiirira akupereka fosholo kwa mayi wina wovala malaya ofiirira 	M	1	7.37
2	221030-124227_nya_394_elicit_31	mayi wovala magalasi ndi malaya apinki akumwetulira uku akugwada ndikupukuta pansi ndi matawulo oyera 	M	1	10.16
7	221025-225254_nya_b6c_elicit_2	bambo wina wovala jeresi ya basketball ya buluu akuwombera basketball 	F	0	8.26
2	221101-181423_nya_394_elicit_7	mnyamata wovala kabudula wabulauni akuvina ndi mtsikana atavala chovala chobiriwira m chipinda chamatabwa pamene ana ena akuyang ana 	M	1	11.71
2	221030-103809_nya_394_elicit_0	wochita masewera otsetsereka pa mwendo wina wina ali m mwamba pamene manja ake ali otsegula 	M	1	7.99
2	221029-161925_nya_394_elicit_27	anthu awiri atayima kumbuyo kwa chiwonetsero cha sonoma ndi mayi wina yemwe ali ndi stroller mbali inayo 	M	1	9.71
2	221023-163538_nya_394_elicit_15	ana awiri amaponya masamba akufa m mwamba mozungulira 	M	1	4.9
2	221030-173405_nya_394_elicit_34	galu wabulauni akuyang ana galu woyera akutafuna chingwe cha buluu 	M	1	7.24
2	221022-142238_nya_394_elicit_30	mayi wina watsitsi lalitali labulauni wavala jekete labulauni ndi jeans yabuluu 	M	1	6.4
7	221025-225254_nya_b6c_elicit_19	anthu akuyenda mumsewu wayala womwe uli ndi nyali zofiira zopachikidwa panyumbapo 	F	0	11.07
2	221028-131629_nya_394_elicit_34	galu wabulauni akukwera pa galu wagolide yemwe wanyamula botolo pakamwa pake 	M	1	7.55
2	221113-092355_nya_394_elicit_23	galu wakuda mu chipale chofewa amadumpha chinthu chofiira m mphepete mwa chimango 	M	1	8.92
7	221025-231255_nya_b6c_elicit_1	mwamuna wandevu zakuda mu shati yoyera ndi sweti yakuda ndi mkazi wovala wakuda ndi woyera mu danga laling ono 	F	0	10.87
3	221114-084253_nya_626_elicit_10	gulu la atsikana omwe amavala zovala zofananira akuvina 	F	0	7.19
7	221025-231255_nya_b6c_elicit_19	mtsikana akuphika chakudya mu wok pamene akucheza ndi mkazi wina monga kachisi wounikira kwa bambo t akuyang ana 	F	0	11.91
2	221030-151347_nya_394_elicit_48	atsikana ang onoang ono awiri akulendewera chozondoka pachokwera 	M	1	10.37
2	221030-140213_nya_394_elicit_46	womanga amatenga kamphindi kupukuta nkhope yake akugwira ntchito panja panja potentha dzuwa 	M	1	11.18
2	221101-154133_nya_394_elicit_29	mnyamata watsitsi la blond akumwetulira akuyang ana panthambi yamtengo 	M	1	5.97
2	221030-163139_nya_394_elicit_5	gulu la anthu khumi ali m galimoto onse akumwetulira kamera 	M	1	3.36
3	221114-054111_nya_626_elicit_3	ochita zisudzo awiri achikazi avala zovala zowoneka bwino wina atavala zofiira ndipo akuwoneka osaseketsa ndipo wina atavala zabuluu zomwe zimawoneka zokondwa kwambiri 	F	0	21.26
2	221028-175312_nya_394_elicit_23	bambo wina wovala malaya amtundu wa aqua woyendetsa panyanja mnyamata wovala malaya ofiira ndipo anthu ena amakoka zingwe ataima pa sitima yapamadzi 	M	1	14.09
2	221113-093450_nya_394_elicit_33	anyamata ndi atsikana ena amawombera m manja mwawo 	M	1	5.74
7	221025-232508_nya_b6c_elicit_9	gulu la ana asanu ndi mmodzi aimirira akumwetulira ndi kuseka kutsogolo kwa khoma 	F	0	9.23
2	221030-095301_nya_394_elicit_18	azimayi ovala top yakuda ndi magalasi akuyankhula ndi maikolofoni yabuluu nsonga ya buluu ndi mayi wina pambali pake polemba 	M	1	11.25
2	221030-125341_nya_394_elicit_19	mtsikana wina akukwera kavalo pamene mkazi akuwoneka kuti akuwatsogolera kudutsa paki pamene akavalo ena awiri akuyenda chapafupi ndi msewu ndi magalimoto oyimitsidwa kumbuyo kwakutali 	M	1	16.47
2	221030-173405_nya_394_elicit_2	bambo wina amene wavala kapu yosambira ya buluu yachikasu ndi yobiriwira wavala magalasi komanso kusambira 	M	1	11.5
2	221026-135935_nya_394_elicit_36	anthu atatu atakhala patebulo akumwetulira pamene akudya chakudya chawo 	M	1	6.42
2	221023-130745_nya_394_elicit_24	kamnyamata kakhala mumsewu anthu akudutsa 	M	1	4.58
2	221113-083437_nya_394_elicit_33	mayi wina wovala jekete la buluu komanso mwana wovala jekete lakuda akuyenda m chipale chofewa mozungulira mitengo 	M	1	10.35
7	221025-231255_nya_b6c_elicit_48	mayi wovala chijasi chakuda akusuta fodya ndipo mkazi wovala imvi amakhala pamasitepe amiyala 	F	0	12.3
2	221113-091210_nya_394_elicit_15	bamboyo akulendewera kumbuyo kwa njinga yamotocross pamene ikudumpha mumlengalenga 	M	1	7.8
3	221114-081628_nya_626_elicit_32	galu wabulauni ali pa mpikisano wothamanga ndipo akuthamangira ku chubu la buluu 	F	0	8.33
2	221030-165931_nya_394_elicit_39	anthu awiri akuyenda mumsewu ndi mitengo yambiri yopanda kanthu mozungulira komanso matalala pansi 	M	1	8.33
2	221101-122816_nya_394_elicit_6	mtsikana wovala malaya alalanje ndi mnyamata wovala malaya akuda akuyang ana mtsinje 	M	1	7.21
2	221113-090125_nya_394_elicit_42	ana a m kalasi yooneka ngati ya pulayimale yolimbikira ntchito 	M	1	7.6
2	221101-145402_nya_394_elicit_28	munthu wovala chovala chachikulu cha pinki chooneka ngati makona atatu akugwedeza mafunde ngati mwamuna ndi mkazi atavala zofanana zamizeremizere yowala komanso zowoneka ngati madontho akumwetuliranso 	M	1	19.38
2	221113-094807_nya_394_elicit_36	oimba magitala atatu ovala zakuda amaimba zida zawo 	M	1	6.06
2	221023-170816_nya_394_elicit_32	osewera awiri a hockey akulowerana pa ayezi 	M	1	5.1
2	221029-161925_nya_394_elicit_7	njira yamiyala imadutsa m mapiri kusonyeza thambo lotseguka pamwamba pake 	M	1	8.03
2	221101-112237_nya_394_elicit_10	banja lina likuyenda mumsewu pamene mwamunayo wanyamula kamwana paphewa limodzi 	M	1	7.24
2	221113-083437_nya_394_elicit_28	anyamata anayi akusewera pa gudumu la inertia pa paki 	M	1	6.26
2	221030-145157_nya_394_elicit_9	ogwira ntchito yomanga atatu akugwira ntchito yokumba dzenje pamene woyang anira akuyang ana 	M	1	8.46
3	221114-073420_nya_626_elicit_20	anthu angapo kuphatikizapo munthu woyenda pa njinga ya olumala kutsogolo kwa nyumba yaikulu ya siliva yomwe ili ndi madzi otuluka kuchokera m mipopo yosiyanasiyana ndikuyenderera pansi 	F	0	23.5
2	221030-095301_nya_394_elicit_19	gulu la amuna anayi likukhala patebulo papulatifomu pamaso pa omvera m chipinda chamdima 	M	1	9.12
2	221028-134716_nya_394_elicit_45	mnyamata wovala chipewa atatsegula pakamwa pagulu la anthu 	M	1	5.08
2	221030-152551_nya_394_elicit_48	gulu la anthu ovala zovala zokongola akuyenda mumsewu akuimba zida zopangira tokha 	M	1	8.12
2	221111-194707_nya_394_elicit_23	mzibambo mu jizi nd jakete la citetezo aseweza pansi pajerwa 	M	1	6.56
2	221101-125835_nya_394_elicit_49	anthu awiri akuyang ana mwana pamene mmodzi akukankha njinga ya olumala m mphepete mwa msewu 	M	1	7.6
2	221029-161925_nya_394_elicit_12	bambo wina wovala sweti yakuda ndi chipewa choluka atakhala kutsogolo kwa mapiri kumwamba kuli mitambo 	M	1	10.28
2	221028-181315_nya_394_elicit_33	mayi wovala sweti yabuluu amalimbikitsa galu kulumpha mumlengalenga 	M	1	6.03
2	221028-164751_nya_394_elicit_49	munthu wachikulire yemwe wavala chipewa chofiyira wanyamula mwana atavala jekete lachikulu 	M	1	7.74
2	221113-091210_nya_394_elicit_13	mwamuna ali ndi thumba akuyenda mumsewu wamiyala kutsogolo kwa nyumba yakale yowoneka bwino yokhala ndi zipilala zabuluu 	M	1	12.16
2	221030-173405_nya_394_elicit_32	mnyamata akumenya mpira ndi mleme kunja pamene ena kumbuyo akumuyang ana 	M	1	8.23
2	221113-072748_nya_394_elicit_49	mwana wokhala ndi magalasi osambira ndi nkhope yomira pakati 	M	1	6.46
2	221022-135414_nya_394_elicit_10	wovala wa gaily akupereka chinthu chaching ono chosadziwika kwa mayi wodabwitsa kwambiri 	M	1	7.17
2	221030-165931_nya_394_elicit_0	mwamuna ndi mkazi akusewera accordion ndi violin m mphepete mwa msewu kuti alandire malangizo kuchokera kwa oyenda pansi 	M	1	10.37
3	221114-055325_nya_626_elicit_40	bambo wina wachikulire atavala malaya obiriwira a azitona komanso epuloni yamizere yofiyira ndi yoyera akuyika tchizi 	F	0	17.17
2	221026-111146_nya_394_elicit_26	amuna awiri akuphika chakudya pakona ya msewu 	M	1	4.47
2	221101-154133_nya_394_elicit_28	munthu wa snowboarder wovala chipewa chobiriwira akukwera m mphepete mwachitsulo 	M	1	7.28
2	221026-135935_nya_394_elicit_16	mtsikana wakhala pampando woyera pafupi ndi mnyamata wovala malaya otuwa 	M	1	7.49
2	221113-075005_nya_394_elicit_5	azimayi atatu ovala malaya mashalu oderapo komanso masiketi aatali abulauni aima panjira ya njerwa ndi galu wokhala pansi 	M	1	12.59
2	221029-184356_nya_394_elicit_2	mayi wachikulire yemwe ali ndi sweti yobiriwira akutola zokolola kumsika wakunja 	M	1	8.05
7	221025-232508_nya_b6c_elicit_3	munthu wachikulire atakhala pa benchi yofiyira pafupi ndi munthu wakuda yemwe ali ndi malo ogulitsa mabuku a ana kumbuyo kwawo onse awiri 	F	0	12.3
2	221028-144622_nya_394_elicit_16	mayi wina watsitsi lofiirira atavala malaya oyera waima pakhomo atazunguliridwa ndi madengu pamene mkazi wovala malaya ofiira akudutsa 	M	1	11.16
2	221028-155804_nya_394_elicit_40	mayi wina wovala jinzi yoyera yothina akudikirira ndi khamu la anthu pamalo onyamula katundu pabwalo la ndege 	M	1	11.16
2	221023-163538_nya_394_elicit_14	gulu lalikulu la anthu okhala ndi akazi two kutsogolo wina atavala malaya achikasu ndi siketi ndipo wina ali ndi malaya ofiira ndi akabudula oyera 	M	1	10.64
2	221030-101143_nya_394_elicit_44	mnyamata wovala mathalauza amtundu wa buluu akudumphira m madzi 	M	1	6.24
2	221113-091210_nya_394_elicit_28	munthu wovala vest yofiyira akugwira ma skate oundana a buluu pa munthu wina 	M	1	7.37
4	221111-214633_nya_626_elicit_20	galu wamng ono wabulauni akudumpha m madzi 	F	0	4.31
3	221114-081628_nya_626_elicit_16	wokwera m chipale chofewa amadumpha pa chipale chofewa choyera 	F	0	6.22
2	221028-131629_nya_394_elicit_27	pa masewera a karati mwamuna amayesa kumenya mnzake kumaso 	M	1	6.08
2	221030-103809_nya_394_elicit_41	ana awiri ali m dziwe lomwe mpira wa m mphepete mwa nyanja ukuyandama pafupi 	M	1	7.42
2	221101-112237_nya_394_elicit_15	ana asanu ndi atatu ovala ma jekete opulumutsa moyo ali m madzi pa raft yopangidwa ndi ma innertubes ndi zakudyazi 	M	1	11.89
